timestamp,quarter_hour_sin,quarter_hour_cos,day_of_week_sin,day_of_week_cos,is_working_day,is_holiday,weekly_avg_EV_demand,daily_temperature_C,daily_rainfall_mmph,EV_charging_demand_kW
2018-06-15 00:00:00,0.0,1.0,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,7.344906341926613,0.05018229063094365,1.9299218067028465
2018-06-15 00:15:00,0.06540312923014306,0.9978589232386035,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,19.223137616640646,0.21806863885905647,2.3910474428153585
2018-06-15 00:30:00,0.13052619222005157,0.9914448613738104,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,1.9208570033062493,0.23040962451039923,2.588523082795044
2018-06-15 00:45:00,0.19509032201612825,0.9807852804032304,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,-4.905995495773638,0.13098989971299432,2.2478713127418226
2018-06-15 01:00:00,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,6.424511143388994,0.07888603248868958,2.3606930482686144
2018-06-15 01:15:00,0.3214394653031616,0.9469301294951057,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,23.40005376622429,0.2671075864793077,2.7622247304317864
2018-06-15 01:30:00,0.3826834323650898,0.9238795325112867,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,32.81291077026367,0.20544835878304452,1.408693861881046
2018-06-15 01:45:00,0.44228869021900125,0.8968727415326884,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,8.225843322852434,0.1873085824954016,2.55846346422987
2018-06-15 02:00:00,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,-0.4882867982409209,0.2135438550653156,3.300223806329744
2018-06-15 02:15:00,0.5555702330196022,0.8314696123025452,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,11.568709358959019,0.060374237988500085,2.4671926370603163
2018-06-15 02:30:00,0.6087614290087207,0.7933533402912352,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,16.838555144095583,0.07454724805728534,2.4720518430430567
2018-06-15 02:45:00,0.6593458151000688,0.7518398074789774,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,20.778971350988346,0.055166949570692486,2.618112044877769
2018-06-15 03:00:00,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,35.0,0.13473314497986674,2.861260326272827
2018-06-15 03:15:00,0.7518398074789774,0.6593458151000688,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,17.268488219807864,0.0896309519881672,2.6192809916768334
2018-06-15 03:30:00,0.7933533402912352,0.6087614290087207,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,31.554616253789213,0.00722458261680519,2.4294276564524715
2018-06-15 03:45:00,0.8314696123025451,0.5555702330196024,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,10.370745779363517,0.014687744422278737,2.8944837012508335
2018-06-15 04:00:00,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,15.865658145225547,0.021359484116149508,3.6115592399033716
2018-06-15 04:15:00,0.8968727415326884,0.44228869021900125,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,9.071172675396452,0.11103423265628898,3.7770368263497094
2018-06-15 04:30:00,0.9238795325112867,0.38268343236508984,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,8.199956658820575,0.011631486146523928,3.461678143005865
2018-06-15 04:45:00,0.9469301294951056,0.3214394653031617,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,12.36594155132727,0.07783124284662826,3.219358780363348
2018-06-15 05:00:00,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,12.193451246591795,0.18378137331855066,3.3524564427920325
2018-06-15 05:15:00,0.9807852804032304,0.19509032201612833,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,8.960240805022519,0.2947218783059832,3.663536166663319
2018-06-15 05:30:00,0.9914448613738104,0.1305261922200517,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,9.50747092635698,0.05590222398610263,2.9233403935252587
2018-06-15 05:45:00,0.9978589232386035,0.06540312923014327,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,25.96796254441404,0.07623463062528768,3.2350601173162183
2018-06-15 06:00:00,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,35.0,0.1780985912071532,2.332740729235654
2018-06-15 06:15:00,0.9978589232386035,-0.06540312923014314,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,10.015933772935544,0.2744845762534251,3.019939025856541
2018-06-15 06:30:00,0.9914448613738104,-0.1305261922200516,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,11.756045524326005,0.04940691737753895,3.430925855496258
2018-06-15 06:45:00,0.9807852804032304,-0.1950903220161282,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,20.24609000630509,0.04355025257549708,2.5494367828381126
2018-06-15 07:00:00,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,35.0,0.059937389425580884,2.6269020797037475
2018-06-15 07:15:00,0.9469301294951057,-0.3214394653031616,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,15.84163521007921,0.029276794371177098,2.773034796254175
2018-06-15 07:30:00,0.9238795325112868,-0.3826834323650895,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,24.72632866898791,0.19637179159412926,2.7624857375520557
2018-06-15 07:45:00,0.8968727415326884,-0.44228869021900113,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,30.444748387077922,0.03830155864959093,1.8503161200853921
2018-06-15 08:00:00,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,18.440681314020225,0.05968507878934416,2.368736100090547
2018-06-15 08:15:00,0.8314696123025451,-0.5555702330196023,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,24.26232542885034,0.038560846345753165,2.5381879756634507
2018-06-15 08:30:00,0.7933533402912352,-0.6087614290087207,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,21.078385403348044,0.012660804544871668,3.0506574019790924
2018-06-15 08:45:00,0.7518398074789774,-0.6593458151000688,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,25.325127928278814,0.09330488423367665,2.59791178828802
2018-06-15 09:00:00,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,4.655976435143154,0.08857870785587714,3.0192699626455215
2018-06-15 09:15:00,0.659345815100069,-0.7518398074789773,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,17.042829420013287,0.03494158456365087,2.9267031192586708
2018-06-15 09:30:00,0.6087614290087209,-0.793353340291235,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,19.81217728428127,0.003190165869925838,2.3488164887138763
2018-06-15 09:45:00,0.5555702330196025,-0.831469612302545,-0.433883739117558,-0.9009688679024191,1,0,0.962954009693519,19.67057172728888,0.2760607214326119,2.661050031687643
